Հրապարակվել է,Թարմացվել է,Մարզ,Համայնք,Գին (֏),Գին ($),Տան մակերես (մ²),Հողատարածքի մակերես (մ²),մ² գին (֏),Սենյակներ,Հարկ,Տեսակ,Հղում
01/07/2025,,Երևան,Աջափնյակ,200000,523,47,0,4255.0,1,"=""2/5""",Բնակարան,https://www.senyak.am/vardzov-1-senyakanoc-bnakaran-ajapnyakum--qlgy
17/08/2025,20/08/2025,Երևան,Մալաթիա Սեբաստիա,190000,497,52,0,3653.0,2,"=""1/5""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-malatia-sebastiayum--wqu9
01/07/2025,,Երևան,Աջափնյակ,280000,732,67,0,4179.0,2,"=""3/16""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-ajapnyakum--qlwx
01/07/2025,,Երևան,Աջափնյակ,250000,654,60,0,4166.0,2,"=""11/14""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-ajapnyakum--qlwd
01/07/2025,,Երևան,Մալաթիա Սեբաստիա,300000,785,65,0,4615.0,2,"=""15/16""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-leningradyanum--qlwe
03/04/2025,19/07/2025,Երևան,Արաբկիր,220000,575,87,0,2528.0,3,"=""5/9""",Բնակարան,https://www.senyak.am/vardzov-3-senyakanoc-bnakaran-arabkirum--qpn3
02/07/2025,27/07/2025,Երևան,Մալաթիա Սեբաստիա,200000,523,78,0,2564.0,4,"=""1/1""",Բնակարան,https://www.senyak.am/vardzov-4-senyakanoc-bnakaran-malatia-sebastiayum--qle1
16/07/2025,27/07/2025,Երևան,Շենգավիթ,150000,392,40,0,3750.0,2,"=""2/4""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-shengavitum--qlnr
11/06/2025,,Երևան,Քանաքեռ Զեյթուն,330000,863,80,0,4125.0,3,"=""6/14""",Բնակարան,https://www.senyak.am/vardzov-3-senyakanoc-norakaruyc-bnakaran-zeytunum--q757
07/06/2025,21/06/2025,Երևան,Մալաթիա Սեբաստիա,200000,523,54,0,3703.0,2,"=""5/5""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-malatia-sebastiayum--q7f9
11/06/2025,,Երևան,Կենտրոն,370000,968,75,0,4933.0,3,"=""9/9""",Բնակարան,https://www.senyak.am/vardzov-3-senyakanoc-bnakaran-kentronum--q73e
11/06/2025,15/07/2025,Արարատ,Արտաշատ,250000,654,60,0,4166.0,2,"=""5/7""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-norakaruyc-bnakaran-artashatum--q7un
07/07/2025,14/07/2025,Երևան,Կենտրոն,340000,889,45,0,7555.0,2,"=""1/4""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-norakaruyc-bnakaran-kentronum--qlhc
01/05/2025,31/05/2025,Երևան,Արաբկիր,200000,523,41,0,4878.0,2,"=""1/5""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-arabkirum--qv85
06/05/2025,05/06/2025,Երևան,Արաբկիր,458544,1200,140,0,3275.0,3,"=""14/18""",Բնակարան,https://www.senyak.am/vardzov-3-senyakanoc-bnakaran-arabkirum--qvvn
05/06/2025,,Երևան,Կենտրոն,320000,837,50,0,6400.0,2,"=""4/6""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-kentronum--q7d8
14/04/2025,09/07/2025,Երևան,Արաբկիր,320000,837,100,0,3200.0,4,"=""2/5""",Բնակարան,https://www.senyak.am/vardzov-4-senyakanoc-bnakaran-arabkirum--qaru
16/02/2024,09/07/2025,Երևան,Արաբկիր,180000,471,67,0,2686.0,2,"=""1/14""",Բնակարան,https://www.senyak.am/varcov-2-senyakanoc-bnakaran-komitasum--vk3
10/06/2025,,Երևան,Աջափնյակ,200000,523,60,0,3333.0,3,"=""5/14""",Բնակարան,https://www.senyak.am/vardzov-3-senyakanoc-bnakaran-ajapnyakum--q7mf
16/07/2025,19/08/2025,Երևան,Շենգավիթ,180000,471,56,0,3214.0,2,"=""3/5""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-shengavitum--qlns
28/10/2023,21/09/2025,Երևան,Կենտրոն,305696,800,55,0,5558.0,2,"=""2/5""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-norakaruyc-bnakaran-kentronum--0qj
31/07/2025,03/08/2025,Երևան,Շենգավիթ,150000,392,40,0,3750.0,1,"=""3/5""",Բնակարան,https://www.senyak.am/vardzov-1-senyakanoc-bnakaran-shengavitum--w49w
29/06/2025,,Երևան,Նոր Նորք,160000,418,68,0,2352.0,2,"=""3/5""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-4-rd-masivum--q2l4
04/06/2025,,Երևան,Արաբկիր,270000,706,74,0,3648.0,3,"=""8/10""",Բնակարան,https://www.senyak.am/vardzov-3-senyakanoc-bnakaran-arabkirum--q7es
16/08/2024,04/06/2025,Երևան,Մալաթիա Սեբաստիա,300000,785,60,0,5000.0,2,"=""10/14""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-leningradyanum--q9oj
08/07/2025,,Երևան,Մալաթիա Սեբաստիա,250000,654,58,0,4310.0,2,"=""6/16""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-leningradyanum--qlzk
22/02/2025,24/05/2025,Երևան,Քանաքեռ Զեյթուն,290000,758,68,0,4264.0,2,"=""9/18""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-raykomum--q5ia
22/02/2025,24/05/2025,Երևան,Մալաթիա Սեբաստիա,280000,732,90,0,3111.0,3,"=""2/5""",Բնակարան,https://www.senyak.am/vardzov-3-senyakanoc-bnakaran-malatia-sebastiayum--q5is
30/09/2025,11/10/2025,Երևան,Աջափնյակ,180000,471,67,0,2686.0,3,"=""8/14""",Բնակարան,https://www.senyak.am/vardzov-3-senyakanoc-bnakaran-ajapnyakum--w6hu
09/10/2024,03/07/2025,Երևան,Արաբկիր,240000,628,70,0,3428.0,3,"=""8/13""",Բնակարան,https://www.senyak.am/vardzov-3-senyakanoc-norakaruyc-bnakaran-arabkirum--qiur
21/07/2025,,Երևան,Նորք Մարաշ,330000,863,60,0,5500.0,2,"=""2/5""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-norq-marashum--qt8t
21/07/2025,,Երևան,Կենտրոն,350000,915,45,0,7777.0,2,"=""6/10""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-kentronum--qt82
16/05/2025,29/05/2025,Երևան,Կենտրոն,580000,1517,120,0,4833.0,3,"=""8/10""",Բնակարան,https://www.senyak.am/vardzov-3-senyakanoc-norakaruyc-bnakaran-kentronum--qk3c
16/05/2025,29/05/2025,Երևան,Արաբկիր,1146360,3000,120,0,9553.0,3,"=""8/17""",Բնակարան,https://www.senyak.am/vardzov-3-senyakanoc-bnakaran-arabkirum--qk08
29/05/2025,,Երևան,Կենտրոն,382120,1000,45,0,8491.0,3,"=""7/10""",Բնակարան,https://www.senyak.am/vardzov-3-senyakanoc-bnakaran-kentronum--qn3f
25/07/2025,,Երևան,Աջափնյակ,170000,444,28,0,6071.0,1,"=""1/4""",Բնակարան,https://www.senyak.am/vardzov-1-senyakanoc-bnakaran-ajapnyakum--qt06
28/06/2025,05/07/2025,Երևան,Շենգավիթ,210000,549,45,0,4666.0,2,"=""4/12""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-3-rd-masum--q27j
28/06/2025,,Երևան,Արաբկիր,280000,732,60,0,4666.0,3,"=""3/4""",Բնակարան,https://www.senyak.am/vardzov-3-senyakanoc-bnakaran-arabkirum--q27w
27/07/2025,18/08/2025,Երևան,Մալաթիա Սեբաստիա,170000,444,48,0,3541.0,2,"=""3/9""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-malatia-sebastiayum--qtk9
28/08/2024,12/07/2025,Երևան,Արաբկիր,210000,549,70,0,3000.0,2,"=""2/8""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-komitasum--qdy2
03/07/2025,,Երևան,Կենտրոն,573180,1500,95,0,6033.0,3,"=""15/15""",Բնակարան,https://www.senyak.am/vardzov-3-senyakanoc-norakaruyc-bnakaran-kentronum--ql9f
18/06/2025,,Երևան,Մալաթիա Սեբաստիա,190000,497,80,0,2375.0,3,"=""8/9""",Բնակարան,https://www.senyak.am/vardzov-3-senyakanoc-bnakaran-bangladeshum--q21u
28/06/2025,,Երևան,Աջափնյակ,150000,392,45,0,3333.0,2,"=""8/9""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-15-kvartalum--q2kn
15/05/2025,18/06/2025,Երևան,Քանաքեռ Զեյթուն,350000,915,50,0,7000.0,2,"=""2/2""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-zeytunum--qkjv
28/05/2025,,Երևան,Կենտրոն,348111,910,60,0,5801.0,2,"=""2/6""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-norakaruyc-bnakaran-kentronum--qnur
19/10/2024,18/06/2025,Երևան,Կենտրոն,458544,1200,70,0,6550.0,2,"=""9/11""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-kentronum--q8ou
04/11/2024,18/06/2025,Երևան,Մալաթիա Սեբաստիա,450000,1177,66,0,6818.0,3,"=""13/15""",Բնակարան,https://www.senyak.am/vardzov-3-senyakanoc-bnakaran-leningradyanum--qy84
04/11/2024,18/06/2025,Երևան,Կենտրոն,382120,1000,56,0,6823.0,2,"=""4/14""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-kentronum--qyik
13/11/2024,18/06/2025,Երևան,Կենտրոն,572798,1499,90,0,6364.0,3,"=""2/4""",Բնակարան,https://www.senyak.am/vardzov-3-senyakanoc-norakaruyc-bnakaran-kentronum--qcf2
15/07/2024,16/07/2025,Երևան,Արաբկիր,250000,654,48,0,5208.0,2,"=""5/8""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-norakaruyc-bnakaran-arabkirum--q6iv
22/01/2025,22/05/2025,Երևան,Աջափնյակ,230000,601,62,0,3709.0,2,"=""20/21""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-ajapnyakum--qubb
27/06/2025,,Երևան,Մալաթիա Սեբաստիա,230000,601,55,0,4181.0,2,"=""6/16""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-leningradyanum--q2v1
17/06/2025,,Երևան,Աջափնյակ,200000,523,97,0,2061.0,3,"=""8/9""",Բնակարան,https://www.senyak.am/vardzov-3-senyakanoc-bnakaran-15-kvartalum--q2ez
12/06/2025,,Երևան,Կենտրոն,324802,850,65,0,4996.0,2,"=""4/5""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-kentronum--q7p3
28/06/2023,22/06/2025,Երևան,Քանաքեռ Զեյթուն,250000,654,70,0,3571.0,2,"=""2/8""",Բնակարան,https://www.senyak.am/varcov-2-senyakanoc-norakaruyc-bnakaran-zeytunum--m8a
17/10/2024,17/06/2025,Երևան,Կենտրոն,270000,706,56,0,4821.0,2,"=""2/12""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-kentronum--q8xk
20/07/2025,01/08/2025,Երևան,Աջափնյակ,150000,392,45,0,3333.0,1,"=""9/9""",Բնակարան,https://www.senyak.am/vardzov-1-senyakanoc-bnakaran-ajapnyakum--qtix
22/07/2025,01/08/2025,Երևան,Մալաթիա Սեբաստիա,145000,379,42,0,3452.0,1,"=""1/1""",Բնակարան,https://www.senyak.am/vardzov-1-senyakanoc-bnakaran-malatia-sebastiayum--qty3
18/07/2025,01/08/2025,Երևան,Մալաթիա Սեբաստիա,120000,314,35,0,3428.0,1,"=""1/1""",Բնակարան,https://www.senyak.am/vardzov-1-senyakanoc-bnakaran-malatia-sebastiayum--qt94
07/04/2025,28/07/2025,Երևան,Քանաքեռ Զեյթուն,300000,785,53,0,5660.0,2,"=""14/18""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-norakaruyc-bnakaran-zeytunum--qaez
06/06/2025,,Երևան,Կենտրոն,440000,1151,120,0,3666.0,3,"=""3/11""",Բնակարան,https://www.senyak.am/vardzov-3-senyakanoc-bnakaran-kentronum--q7i1
09/08/2025,,Երևան,Աջափնյակ,160000,418,68,0,2352.0,3,"=""10/14""",Բնակարան,https://www.senyak.am/vardzov-3-senyakanoc-bnakaran-ajapnyakum--wq4m
05/08/2025,09/08/2025,Երևան,Մալաթիա Սեբաստիա,150000,392,45,0,3333.0,1,"=""4/9""",Բնակարան,https://www.senyak.am/vardzov-1-senyakanoc-bnakaran-malatia-sebastiayum--w43r
19/07/2025,,Երևան,Դավթաշեն,220000,575,68,0,3235.0,2,"=""6/9""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-davtashenum--qt13
11/06/2025,,Երևան,Քանաքեռ Զեյթուն,220000,575,55,0,4000.0,2,"=""2/9""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-zeytunum--q706
26/06/2025,,Երևան,Մալաթիա Սեբաստիա,180000,471,55,0,3272.0,2,"=""7/9""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-bangladeshum--q2se
02/10/2024,06/06/2025,Երևան,Մալաթիա Սեբաստիա,199000,520,65,0,3061.0,3,"=""2/3""",Բնակարան,https://www.senyak.am/vardzov-3-senyakanoc-norakaruyc-bnakaran-bangladeshum--qxtg
16/06/2025,,Երևան,Մալաթիա Սեբաստիա,220000,575,60,0,3666.0,2,"=""15/17""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-norakaruyc-bnakaran-malatia-sebastiayum--q2qu
08/07/2025,14/07/2025,Երևան,Աջափնյակ,220000,575,72,0,3055.0,3,"=""6/9""",Բնակարան,https://www.senyak.am/vardzov-3-senyakanoc-bnakaran-ajapnyakum--qlou
18/07/2025,27/07/2025,Երևան,Մալաթիա Սեբաստիա,150000,392,40,0,3750.0,1,"=""1/1""",Բնակարան,https://www.senyak.am/vardzov-1-senyakanoc-bnakaran-malatia-sebastiayum--qt9q
31/05/2025,,Երևան,Աջափնյակ,250000,654,60,0,4166.0,3,"=""9/18""",Բնակարան,https://www.senyak.am/vardzov-3-senyakanoc-norakaruyc-bnakaran-halabyanum--qnve
05/07/2025,,Երևան,Աջափնյակ,170000,444,65,0,2615.0,2,"=""14/16""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-ajapnyakum--ql8i
20/05/2025,31/05/2025,Երևան,Արաբկիր,250000,654,63,0,3968.0,2,"=""1/9""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-arabkirum--qk2e
14/05/2025,10/06/2025,Երևան,Արաբկիր,215000,562,70,0,3071.0,2,"=""7/9""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-monumentum--qkcg
07/06/2025,10/06/2025,Երևան,Նորք Մարաշ,250000,654,48,0,5208.0,3,"=""2/5""",Բնակարան,https://www.senyak.am/vardzov-3-senyakanoc-bnakaran-norq-marashum--q78j
10/06/2025,,Երևան,Մալաթիա Սեբաստիա,320000,837,63,0,5079.0,2,"=""11/16""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-leningradyanum--q7j1
25/06/2025,,Երևան,Նոր Նորք,170000,444,50,0,3400.0,2,"=""3/5""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-4-rd-masivum--q2r0
25/06/2025,,Երևան,Արաբկիր,350000,915,80,0,4375.0,3,"=""2/16""",Բնակարան,https://www.senyak.am/vardzov-3-senyakanoc-bnakaran-arabkirum--q2ru
12/05/2025,20/06/2025,Երևան,Կենտրոն,220000,575,40,0,5500.0,1,"=""5/11""",Բնակարան,https://www.senyak.am/vardzov-1-senyakanoc-bnakaran-kentronum--qkd6
25/06/2025,,Երևան,Կենտրոն,400000,1046,70,0,5714.0,3,"=""4/9""",Բնակարան,https://www.senyak.am/vardzov-3-senyakanoc-bnakaran-kentronum--q2rw
27/07/2025,,Երևան,Նոր Նորք,140000,366,54,0,2592.0,2,"=""7/9""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-nor-norqum--qtat
27/07/2025,31/07/2025,Երևան,Մալաթիա Սեբաստիա,200000,523,78,0,2564.0,3,"=""3/9""",Բնակարան,https://www.senyak.am/vardzov-3-senyakanoc-bnakaran-malatia-sebastiayum--qtke
29/08/2024,30/05/2025,Երևան,Արաբկիր,180000,471,46,0,3913.0,1,"=""1/5""",Բնակարան,https://www.senyak.am/vardzov-1-senyakanoc-bnakaran-komitasum--qdh0
04/07/2025,,Երևան,Մալաթիա Սեբաստիա,270000,706,70,0,3857.0,2,"=""7/17""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-norakaruyc-bnakaran-malatia-sebastiayum--qlxt
12/08/2025,,Երևան,Նոր Նորք,170000,444,56,0,3035.0,2,"=""5/5""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-nor-norqum--wqxg
03/10/2025,,Երևան,Մալաթիա Սեբաստիա,160000,418,40,0,4000.0,2,"=""2/4""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-malatia-sebastiayum--w6p5
18/09/2024,04/06/2025,Երևան,Արաբկիր,330000,863,86,0,3837.0,3,"=""4/14""",Բնակարան,https://www.senyak.am/vardzov-3-senyakanoc-bnakaran-arabkirum--q1nh
24/06/2025,,Երևան,Աջափնյակ,280000,732,78,0,3589.0,3,"=""2/5""",Բնակարան,https://www.senyak.am/vardzov-3-senyakanoc-bnakaran-ajapnyakum--q25s
13/05/2025,09/06/2025,Երևան,Արաբկիր,180000,471,50,0,3600.0,2,"=""2/5""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-komitasum--qkxn
24/06/2025,,Երևան,Աջափնյակ,220000,575,55,0,4000.0,2,"=""2/4""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-ajapnyakum--q239
24/06/2025,,Երևան,Կենտրոն,350000,915,80,0,4375.0,3,"=""4/5""",Բնակարան,https://www.senyak.am/vardzov-3-senyakanoc-bnakaran-kentronum--q2b3
24/06/2025,,Երևան,Կենտրոն,350000,915,70,0,5000.0,3,"=""6/11""",Բնակարան,https://www.senyak.am/vardzov-3-senyakanoc-bnakaran-kentronum--q2bm
24/06/2025,,Երևան,Կենտրոն,350000,915,80,0,4375.0,3,"=""2/5""",Բնակարան,https://www.senyak.am/vardzov-3-senyakanoc-bnakaran-kentronum--q2bh
25/04/2025,19/06/2025,Երևան,Կենտրոն,600000,1570,83,0,7228.0,4,"=""4/4""",Բնակարան,https://www.senyak.am/vardzov-4-senyakanoc-bnakaran-kentronum--qsv3
08/08/2024,19/06/2025,Երևան,Շենգավիթ,350000,915,85,0,4117.0,4,"=""9/16""",Բնակարան,https://www.senyak.am/vardzov-4-senyakanoc-bnakaran-3-rd-masum--qet8
11/09/2023,09/06/2025,Երևան,Կենտրոն,250000,654,57,0,4385.0,2,"=""5/9""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-kentronum--bar
27/07/2025,03/08/2025,Երևան,Մալաթիա Սեբաստիա,150000,392,42,0,3571.0,1,"=""1/1""",Բնակարան,https://www.senyak.am/vardzov-1-senyakanoc-bnakaran-malatia-sebastiayum--qtkx
27/07/2025,03/08/2025,Երևան,Շենգավիթ,180000,471,58,0,3103.0,2,"=""3/5""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-shengavitum--qtk8
17/07/2025,,Երևան,Աջափնյակ,150000,392,45,0,3333.0,1,"=""3/16""",Բնակարան,https://www.senyak.am/vardzov-1-senyakanoc-bnakaran-ajapnyakum--qlto
22/08/2024,03/07/2025,Երևան,Կենտրոն,380000,994,53,0,7169.0,2,"=""3/14""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-kentronum--q9na
25/06/2025,03/07/2025,Երևան,Աջափնյակ,160000,418,45,0,3555.0,2,"=""1/1""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-ajapnyakum--q2rt
03/06/2025,,Երևան,Կենտրոն,200000,523,40,0,5000.0,2,"=""3/4""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-kentronum--q74z
03/08/2025,19/08/2025,Երևան,Էրեբունի,130000,340,30,0,4333.0,1,"=""1/1""",Բնակարան,https://www.senyak.am/vardzov-1-senyakanoc-bnakaran-erebunium--w4mm
29/04/2025,18/06/2025,Երևան,Արաբկիր,190000,497,33,0,5757.0,1,"=""2/3""",Բնակարան,https://www.senyak.am/vardzov-1-senyakanoc-norakaruyc-bnakaran-komitasum--qv9t
18/02/2024,21/07/2025,Երևան,Կենտրոն,250000,654,56,0,4464.0,2,"=""1/5""",Բնակարան,https://www.senyak.am/varcov-2-senyakanoc-bnakaran-kentronum--vlf
26/03/2025,21/07/2025,Երևան,Մալաթիա Սեբաստիա,180000,471,60,0,3000.0,2,"=""1/5""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-leningradyanum--qpec
13/06/2025,,Երևան,Կենտրոն,450000,1177,80,0,5625.0,3,"=""3/4""",Բնակարան,https://www.senyak.am/vardzov-3-senyakanoc-bnakaran-kentronum--q7v5
13/06/2025,,Երևան,Արաբկիր,260000,680,56,0,4642.0,2,"=""3/5""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-arabkirum--q7vj
03/07/2025,,Երևան,Կենտրոն,580000,1517,125,0,4640.0,4,"=""8/11""",Բնակարան,https://www.senyak.am/vardzov-4-senyakanoc-norakaruyc-bnakaran-kentronum--ql9y
05/07/2023,11/08/2025,Երևան,Կենտրոն,305696,800,62,0,4930.0,2,"=""4/7""",Բնակարան,https://www.senyak.am/varcov-2-senyakanoc-norakaruyc-bnakaran-kentronum--mus
02/06/2025,,Երևան,Կենտրոն,250000,654,33,0,7575.0,2,"=""4/12""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-kentronum--qnlo
07/06/2025,,Երևան,Արաբկիր,220000,575,46,0,4782.0,2,"=""4/5""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-komitasum--q78y
08/08/2024,02/07/2025,Երևան,Քանաքեռ Զեյթուն,390000,1020,63,0,6190.0,2,"=""13/19""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-norakaruyc-bnakaran-raykomum--qetd
30/07/2025,02/08/2025,Երևան,Կենտրոն,150000,392,45,0,3333.0,1,"=""3/5""",Բնակարան,https://www.senyak.am/vardzov-1-senyakanoc-bnakaran-kentronum--w4w4
12/06/2025,,Երևան,Աջափնյակ,350000,915,56,0,6250.0,2,"=""13/14""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-ajapnyakum--q7pw
17/06/2025,,Երևան,Արաբկիր,270000,706,52,0,5192.0,2,"=""1/5""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-arabkirum--q2eg
17/06/2025,,Երևան,Աջափնյակ,320000,837,110,0,2909.0,3,"=""13/18""",Բնակարան,https://www.senyak.am/vardzov-3-senyakanoc-bnakaran-halabyanum--q26l
17/06/2025,,Երևան,Դավթաշեն,350000,915,130,0,2692.0,4,"=""7/16""",Բնակարան,https://www.senyak.am/vardzov-4-senyakanoc-norakaruyc-bnakaran-davtashenum--q26u
06/08/2024,17/06/2025,Երևան,Մալաթիա Սեբաստիա,280000,732,77,0,3636.0,3,"=""1/6""",Բնակարան,https://www.senyak.am/vardzov-3-senyakanoc-bnakaran-leningradyanum--qev7
25/09/2025,02/10/2025,Երևան,Մալաթիա Սեբաստիա,180000,471,50,0,3600.0,2,"=""2/2""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-malatia-sebastiayum--w6qp
11/06/2025,,Երևան,Արաբկիր,300000,785,120,0,2500.0,4,"=""8/9""",Բնակարան,https://www.senyak.am/vardzov-4-senyakanoc-bnakaran-komitasum--q73i
21/06/2025,,Երևան,Արաբկիր,230000,601,47,0,4893.0,2,"=""2/5""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-arabkirum--q2c1
21/06/2025,,Երևան,Աջափնյակ,200000,523,47,0,4255.0,1,"=""12/12""",Բնակարան,https://www.senyak.am/vardzov-1-senyakanoc-bnakaran-shinararnerum--q2cd
18/04/2025,21/06/2025,Երևան,Արաբկիր,230000,601,56,0,4107.0,2,"=""4/5""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-arabkirum--qsec
22/07/2025,01/08/2025,Երևան,Մալաթիա Սեբաստիա,180000,471,61,0,2950.0,3,"=""1/2""",Բնակարան,https://www.senyak.am/vardzov-3-senyakanoc-bnakaran-malatia-sebastiayum--qtyp
27/07/2025,01/08/2025,Երևան,Շենգավիթ,190000,497,48,0,3958.0,2,"=""2/5""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-shengavitum--qtky
02/07/2025,01/08/2025,Երևան,Մալաթիա Սեբաստիա,180000,471,77,0,2337.0,3,"=""1/9""",Բնակարան,https://www.senyak.am/vardzov-3-senyakanoc-bnakaran-malatia-sebastiayum--qle4
27/07/2025,01/08/2025,Երևան,Մալաթիա Սեբաստիա,200000,523,56,0,3571.0,2,"=""2/2""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-malatia-sebastiayum--qtkf
21/06/2025,,Երևան,Դավթաշեն,300000,785,75,0,4000.0,2,"=""7/18""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-davtashenum--q2cg
22/04/2025,21/06/2025,Երևան,Արաբկիր,210000,549,55,0,3818.0,2,"=""5/5""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-komitasum--qshp
31/05/2025,,Երևան,Կենտրոն,534968,1400,105,0,5094.0,3,"=""9/9""",Բնակարան,https://www.senyak.am/vardzov-3-senyakanoc-bnakaran-kentronum--qnvy
08/05/2025,31/05/2025,Երևան,Արաբկիր,350000,915,71,0,4929.0,2,"=""8/15""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-arabkirum--qvld
05/06/2025,,Երևան,Կենտրոն,300000,785,42,0,7142.0,2,"=""5/11""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-kentronum--q71d
16/12/2024,18/09/2025,Երևան,Արաբկիր,250000,654,68,0,3676.0,2,"=""2/9""",Բնակարան,https://www.senyak.am/varcov-2-senyakanoc-bnakaran-arabkirum--qm4f
08/07/2025,14/07/2025,Երևան,Մալաթիա Սեբաստիա,210000,549,67,0,3134.0,3,"=""3/9""",Բնակարան,https://www.senyak.am/vardzov-3-senyakanoc-bnakaran-malatia-sebastiayum--qloj
10/06/2025,,Երևան,Աջափնյակ,210000,549,98,0,2142.0,3,"=""11/14""",Բնակարան,https://www.senyak.am/vardzov-3-senyakanoc-bnakaran-halabyanum--q7m6
05/08/2025,09/08/2025,Երևան,Մալաթիա Սեբաստիա,180000,471,78,0,2307.0,3,"=""5/9""",Բնակարան,https://www.senyak.am/vardzov-3-senyakanoc-bnakaran-malatia-sebastiayum--w43v
20/06/2025,,Երևան,Աջափնյակ,230000,601,51,0,4509.0,2,"=""4/4""",Բնակարան,https://www.senyak.am/vardzov-2-senyakanoc-bnakaran-halabyanum--q2f4
