Հրապարակվել է,Թարմացվել է,Մարզ,Համայնք,Գին (֏),Գին ($),Տան մակերես (մ²),Հողատարածքի մակերես (մ²),մ² գին (֏),Հղում
16/12/2024,15/06/2025,Երևան,Կենտրոն,2980536,7800,413,0,7216.0,https://myrealty.am/hy/vardzov-komercion-taracq-norakaruycum/Leo+St/Center/Yerevan/154053
04/05/2024,15/06/2025,Երևան,Կենտրոն,1604904,4200,80,0,20061.0,https://myrealty.am/hy/vardzov-komercion-taracq/Mashtots+Ave/Center/Yerevan/148855
12/11/2022,09/07/2025,Երևան,Արաբկիր,1421486,3719,214,0,6642.0,https://myrealty.am/hy/vardzov-komercion-taracq/Sundukyan+St/Arabkir/Yerevan/126581
23/01/2025,15/06/2025,Երևան,Կենտրոն,4203320,11000,237,0,17735.0,https://myrealty.am/hy/vardzov-komercion-taracq-norakaruycum/Aram+St/Center/Yerevan/154472
04/05/2024,15/06/2025,Երևան,Կենտրոն,1910600,5000,170,0,11238.0,https://myrealty.am/hy/vardzov-komercion-taracq/Tumanyan+St/Center/Yerevan/148862
03/04/2025,15/06/2025,Երևան,Դավթաշեն,1528480,4000,1000,0,1528.0,https://myrealty.am/hy/vardzov-komercion-taracq-norakaruycum/Davtashen+10+St/Davtashen/Yerevan/155156
06/11/2023,09/07/2025,Երևան,Արաբկիր,1719540,4500,300,0,5731.0,https://myrealty.am/hy/vardzov-komercion-taracq/Baghramyan+av%28Arabkir%29/Arabkir/Yerevan/142128
26/12/2023,09/07/2025,Երևան,Կենտրոն,382120,1000,47,0,8130.0,https://myrealty.am/hy/vardzov-komercion-taracq-norakaruycum/Argishti+St/Center/Yerevan/143333
27/01/2023,09/07/2025,Երևան,Արաբկիր,1146360,3000,240,0,4776.0,https://myrealty.am/hy/vardzov-komercion-taracq/Orbeli+Yeghbayrner+++St/Arabkir/Yerevan/128589
22/07/2023,31/05/2025,Երևան,Արաբկիր,3439080,9000,400,0,8597.0,https://myrealty.am/hy/vardzov-komercion-taracq/Hr.Kochar+St/Arabkir/Yerevan/137819
20/09/2022,09/07/2025,Երևան,Աջափնյակ,382120,1000,220,0,1736.0,https://myrealty.am/hy/vardzov-komercion-taracq/Bashinjaxyan+St/Ajapnyak/Yerevan/125404
03/02/2025,31/05/2025,Երևան,Քանաքեռ Զեյթուն,745134,1950,125,0,5961.0,https://myrealty.am/hy/vardzov-komercion-taracq-norakaruycum/Sevak+St/Kanaqer-Zeytun/Yerevan/154591
08/04/2024,15/06/2025,Երևան,Արաբկիր,884990,2316,120,0,7374.0,https://myrealty.am/hy/vardzov-komercion-taracq-norakaruycum/Hambardzumyan+St/Arabkir/Yerevan/147519
30/08/2024,31/05/2025,Երևան,Արաբկիր,1069936,2800,183,0,5846.0,https://myrealty.am/hy/vardzov-komercion-taracq/N.+Zaryan+St/Arabkir/Yerevan/152740
12/11/2024,31/05/2025,Երևան,Կենտրոն,3056960,8000,163,0,18754.0,https://myrealty.am/hy/vardzov-komercion-taracq/Aram+St/Center/Yerevan/153773
14/03/2023,31/05/2025,Երևան,Կենտրոն,2483780,6500,155,0,16024.0,https://myrealty.am/hy/vardzov-komercion-taracq/Sayat-Nova+Ave/Center/Yerevan/130779
19/07/2024,31/05/2025,Երևան,Կենտրոն,1146360,3000,85,0,13486.0,https://myrealty.am/hy/vardzov-komercion-taracq//Center/Yerevan/151975
24/06/2024,31/05/2025,Երևան,Կենտրոն,14520560,38000,1700,0,8541.0,https://myrealty.am/hy/vardzov-komercion-taracq-norakaruycum/Arshakunyats+Ave/Center/Yerevan/151361
16/06/2024,28/04/2025,Երևան,Կենտրոն,10317240,27000,320,0,32241.0,https://myrealty.am/hy/vardzov-komercion-taracq-norakaruycum/Aram+St/Center/Yerevan/151007
28/10/2024,31/05/2025,Երևան,Կենտրոն,10317240,27000,605,0,17053.0,https://myrealty.am/hy/vardzov-komercion-taracq/Teryan+St/Center/Yerevan/153518
27/01/2025,31/05/2025,Երևան,Կենտրոն,478796,1252,39,0,12276.0,https://myrealty.am/hy/vardzov-komercion-taracq/Abovyan+St/Center/Yerevan/154521
19/04/2023,31/05/2025,Երևան,Արաբկիր,477650,1250,74,0,6454.0,https://myrealty.am/hy/vardzov-komercion-taracq/Hakobyan+St/Arabkir/Yerevan/132652
23/06/2024,31/05/2025,Երևան,Կենտրոն,1795964,4700,200,0,8979.0,https://myrealty.am/hy/vardzov-komercion-taracq/Ler.+Kamsar+St/Center/Yerevan/151326
12/04/2023,31/05/2025,Երևան,Կենտրոն,955300,2500,114,0,8379.0,https://myrealty.am/hy/vardzov-komercion-taracq/Vardanants+St/Center/Yerevan/132375
27/07/2023,31/05/2025,Երևան,Արաբկիր,726028,1900,200,0,3630.0,https://myrealty.am/hy/vardzov-komercion-taracq/V.Papazyan+St/Arabkir/Yerevan/140218
24/06/2024,31/05/2025,Երևան,Կենտրոն,955300,2500,145,0,6588.0,https://myrealty.am/hy/vardzov-komercion-taracq/Abovyan+St/Center/Yerevan/151359
18/09/2024,31/05/2025,Երևան,Արաբկիր,1541854,4034,272,0,5668.0,https://myrealty.am/hy/vardzov-komercion-taracq-norakaruycum/Orbeli+Yeghbayrner+++St/Arabkir/Yerevan/153023
05/11/2024,31/05/2025,Երևան,Կենտրոն,1628595,4261,240,0,6785.0,https://myrealty.am/hy/vardzov-komercion-taracq-norakaruycum/Koryun+St/Center/Yerevan/153681
25/03/2024,31/05/2025,Երևան,Արաբկիր,420332,1100,75,0,5604.0,https://myrealty.am/hy/vardzov-komercion-taracq/Kievyan+St/Arabkir/Yerevan/146903
02/05/2024,31/05/2025,Երևան,Կենտրոն,3056960,8000,163,0,18754.0,https://myrealty.am/hy/vardzov-komercion-taracq/Koghbatsi+St/Center/Yerevan/149015
12/07/2024,31/05/2025,Երևան,Կենտրոն,534968,1400,100,0,5349.0,https://myrealty.am/hy/vardzov-komercion-taracq//Center/Yerevan/151811
24/05/2024,31/05/2025,Երևան,Կենտրոն,878876,2300,94,0,9349.0,https://myrealty.am/hy/vardzov-komercion-taracq-norakaruycum/Argishti+St/Center/Yerevan/149934
24/06/2024,31/05/2025,Երևան,Արաբկիր,573180,1500,95,0,6033.0,https://myrealty.am/hy/vardzov-komercion-taracq-norakaruycum/Northern+Ray/Arabkir/Yerevan/151381
25/02/2025,31/05/2025,Երևան,Կենտրոն,1299208,3400,204,0,6368.0,https://myrealty.am/hy/vardzov-komercion-taracq/Koryun+St/Center/Yerevan/154812
12/12/2024,12/12/2024,Երևան,Արաբկիր,687816,1800,81,0,8491.0,https://myrealty.am/hy/vardzov-komercion-taracq/Hovsep+Emin+St/Arabkir/Yerevan/154022
06/05/2024,31/05/2025,Երևան,Արաբկիր,1069936,2800,175,0,6113.0,https://myrealty.am/hy/vardzov-komercion-taracq-norakaruycum/Northern+Ray/Arabkir/Yerevan/148939
17/09/2024,31/05/2025,Երևան,Կենտրոն,2674840,7000,234,0,11430.0,https://myrealty.am/hy/vardzov-komercion-taracq-norakaruycum/Teryan+St/Center/Yerevan/153008
24/10/2024,25/10/2024,Երևան,Կենտրոն,1528480,4000,72,0,21228.0,https://myrealty.am/hy/vardzov-komercion-taracq/A.Manukyan+St/Center/Yerevan/153492
03/06/2024,03/06/2024,Երևան,Կենտրոն,4585440,12000,200,0,22927.0,https://myrealty.am/hy/vardzov-komercion-taracq/Aram+St/Center/Yerevan/150378
04/06/2024,01/10/2024,Երևան,Արաբկիր,649604,1700,74,0,8778.0,https://myrealty.am/hy/vardzov-komercion-taracq/Komitas+Ave/Arabkir/Yerevan/150430
07/05/2024,15/06/2024,Երևան,Կենտրոն,955300,2500,126,0,7581.0,https://myrealty.am/hy/vardzov-komercion-taracq/Tigran+Mets+Ave/Center/Yerevan/149034
07/08/2024,07/08/2024,Երևան,Կենտրոն,1528480,4000,120,0,12737.0,https://myrealty.am/hy/vardzov-komercion-taracq/Mashtots+Ave/Center/Yerevan/152395
04/05/2024,31/05/2025,Երևան,Կենտրոն,382120,1000,54,0,7076.0,https://myrealty.am/hy/vardzov-komercion-taracq/Zakyan+St/Center/Yerevan/148863
21/07/2023,28/04/2025,Երևան,Արաբկիր,2674840,7000,270,0,9906.0,https://myrealty.am/hy/vardzov-komercion-taracq/Hr.Kochar+St/Arabkir/Yerevan/137821
03/06/2024,17/09/2024,Երևան,Կենտրոն,13374200,35000,1000,0,13374.0,https://myrealty.am/hy/vardzov-komercion-taracq-norakaruycum/Sayat-Nova+Ave/Center/Yerevan/150418
14/01/2025,28/04/2025,Երևան,Կենտրոն,4585440,12000,226,0,20289.0,https://myrealty.am/hy/vardzov-komercion-taracq/Saryan+St/Center/Yerevan/154329
11/01/2024,28/04/2025,Երևան,Քանաքեռ Զեյթուն,458544,1200,70,0,6550.0,https://myrealty.am/hy/vardzov-komercion-taracq/Droi+St/Kanaqer-Zeytun/Yerevan/143519
23/01/2025,31/05/2025,Երևան,Կենտրոն,14138440,37000,840,0,16831.0,https://myrealty.am/hy/vardzov-komercion-taracq-norakaruycum/Aram+St/Center/Yerevan/154473
04/05/2024,29/04/2025,Երևան,Կենտրոն,878876,2300,90,0,9765.0,https://myrealty.am/hy/vardzov-komercion-taracq-norakaruycum/Amiryan+St/Center/Yerevan/148871
18/07/2024,19/07/2024,Երևան,Աջափնյակ,382120,1000,76,0,5027.0,https://myrealty.am/hy/vardzov-komercion-taracq/Shinararner+St/Ajapnyak/Yerevan/151916
28/07/2024,29/07/2024,Երևան,Կենտրոն,955300,2500,178,0,5366.0,https://myrealty.am/hy/vardzov-komercion-taracq/Sayat-Nova+Ave/Center/Yerevan/152165
21/07/2023,28/04/2025,Երևան,Արաբկիր,439438,1150,20,0,21971.0,https://myrealty.am/hy/vardzov-komercion-taracq/Komitas+Ave/Arabkir/Yerevan/137674
14/10/2023,13/06/2024,Երևան,Արաբկիր,764240,2000,68,0,11238.0,https://myrealty.am/hy/vardzov-komercion-taracq/Hakobyan+St/Arabkir/Yerevan/141558
14/01/2025,14/01/2025,Երևան,Կենտրոն,1452056,3800,250,0,5808.0,https://myrealty.am/hy/vardzov-komercion-taracq/Khanjyan+St/Center/Yerevan/154331
07/05/2024,05/05/2025,Երևան,Արաբկիր,687816,1800,150,0,4585.0,https://myrealty.am/hy/vardzov-komercion-taracq-norakaruycum/Hakobyan+St/Arabkir/Yerevan/149031
06/12/2024,07/12/2024,Երևան,Կենտրոն,290411,759,42,0,6914.0,https://myrealty.am/hy/vardzov-komercion-taracq/Israelyan+St/Center/Yerevan/153954
27/06/2024,27/06/2024,Երևան,Կենտրոն,1375632,3600,140,0,9825.0,https://myrealty.am/hy/vardzov-komercion-taracq/Charents+St/Center/Yerevan/151495
23/01/2023,13/06/2024,Երևան,Արաբկիր,1260996,3300,212,0,5948.0,https://myrealty.am/hy/vardzov-komercion-taracq/Kasyan+St/Arabkir/Yerevan/128551
30/08/2024,30/08/2024,Երևան,Արաբկիր,993512,2600,210,0,4731.0,https://myrealty.am/hy/vardzov-komercion-taracq/N.+Zaryan+St/Arabkir/Yerevan/152741
25/05/2024,31/05/2025,Երևան,Արաբկիր,305696,800,79,0,3869.0,https://myrealty.am/hy/vardzov-komercion-taracq/Kasyan+St/Arabkir/Yerevan/150003
03/05/2023,13/06/2024,Երևան,Կենտրոն,993512,2600,148,0,6712.0,https://myrealty.am/hy/vardzov-komercion-taracq/Heratsi+St/Center/Yerevan/133455
04/05/2024,15/06/2024,Երևան,Կենտրոն,1987024,5200,70,0,28386.0,https://myrealty.am/hy/vardzov-komercion-taracq/Mashtots+Ave/Center/Yerevan/148875
02/10/2024,02/10/2024,Երևան,Կենտրոն,պայմանական,negotiable,535,0,,https://myrealty.am/hy/vardzov-komercion-taracq/G.Lusavorich+St/Center/Yerevan/153212
03/06/2024,03/06/2024,Երևան,Կենտրոն,286590,750,78,0,3674.0,https://myrealty.am/hy/vardzov-komercion-taracq-norakaruycum/Argishti+St/Center/Yerevan/150417
06/03/2024,11/11/2025,Երևան,Կենտրոն,պայմանական,negotiable,800,0,,https://myrealty.am/hy/vardzov-komercion-taracq-norakaruycum/Myasnikyan+Ave/Center/Yerevan/157359
12/09/2023,04/06/2024,Երևան,Դավթաշեն,1757752,4600,350,0,5022.0,https://myrealty.am/hy/vardzov-komercion-taracq-norakaruycum/Mikoyan+St/Davtashen/Yerevan/140347
04/05/2024,15/06/2025,Երևան,Քանաքեռ Զեյթուն,պայմանական,negotiable,1160,0,,https://myrealty.am/hy/vardzov-komercion-taracq/Z.+Sarkavag+St/Kanaqer-Zeytun/Yerevan/148866
05/09/2023,04/06/2024,Երևան,Արաբկիր,4585440,12000,500,0,9170.0,https://myrealty.am/hy/vardzov-komercion-taracq/Hakobyan+St/Arabkir/Yerevan/139905
15/07/2024,15/07/2024,Արմավիր,Փարաքար,պայմանական,negotiable,1700,0,,https://myrealty.am/hy/vardzov-komercion-taracq-norakaruycum/Paraqar/Paraqar/Armavir/151862
08/07/2024,31/05/2025,Երևան,Շենգավիթ,պայմանական,negotiable,1300,0,,https://myrealty.am/hy/vardzov-komercion-taracq-norakaruycum/Garegin+Nzhdeh+Ave/Shengavit/Yerevan/151695
03/06/2024,03/06/2024,Երևան,Արաբկիր,պայմանական,negotiable,2000,0,,https://myrealty.am/hy/vardzov-komercion-taracq/Arghutyan+St/Arabkir/Yerevan/150382
10/06/2024,10/06/2024,Երևան,Կենտրոն,պայմանական,negotiable,276,0,,https://myrealty.am/hy/vardzov-komercion-taracq/Aram+St/Center/Yerevan/150761
05/10/2024,31/05/2025,Երևան,Աջափնյակ,պայմանական,negotiable,900,0,,https://myrealty.am/hy/vardzov-komercion-taracq-norakaruycum/Leningradyan+St/Ajapnyak/Yerevan/153267
11/06/2024,11/06/2024,Երևան,Կենտրոն,1222784,3200,75,0,16303.0,https://myrealty.am/hy/vardzov-komercion-taracq/Aram+St/Center/Yerevan/150846
04/09/2023,13/06/2024,Երևան,Արաբկիր,955300,2500,550,0,1736.0,https://myrealty.am/hy/vardzov-komercion-taracq/Arabkir+43+St/Arabkir/Yerevan/139840
02/10/2024,31/05/2025,Երևան,Կենտրոն,պայմանական,negotiable,650,0,,https://myrealty.am/hy/vardzov-komercion-taracq-norakaruycum/G.Lusavorich+St/Center/Yerevan/153215
03/06/2024,03/06/2024,Երևան,Կենտրոն,19106000,50000,1700,0,11238.0,https://myrealty.am/hy/vardzov-komercion-taracq-norakaruycum/Amiryan+St/Center/Yerevan/150380
03/06/2024,03/06/2024,Երևան,Դավթաշեն,802452,2100,250,0,3209.0,https://myrealty.am/hy/vardzov-komercion-taracq-norakaruycum/Pirumyans++St/Davtashen/Yerevan/150420
06/06/2024,29/04/2025,Երևան,Արաբկիր,պայմանական,negotiable,612,0,,https://myrealty.am/hy/vardzov-komercion-taracq-norakaruycum/Baghramyan+av%28Arabkir%29/Arabkir/Yerevan/150620
07/05/2024,15/06/2025,Երևան,Կենտրոն,պայմանական,negotiable,300,0,,https://myrealty.am/hy/vardzov-komercion-taracq/Moskovyan+St/Center/Yerevan/149027
01/07/2023,15/06/2025,Երևան,Քանաքեռ Զեյթուն,պայմանական,negotiable,1500,0,,https://myrealty.am/hy/vardzov-komercion-taracq/Z.+Sarkavag+St/Kanaqer-Zeytun/Yerevan/136567
20/09/2023,31/05/2024,Երևան,Կենտրոն,4967560,13000,327,0,15191.0,https://myrealty.am/hy/vardzov-komercion-taracq-norakaruycum/Sayat-Nova+Ave/Center/Yerevan/140865
12/07/2023,03/06/2024,Երևան,Արաբկիր,2980536,7800,250,0,11922.0,https://myrealty.am/hy/vardzov-komercion-taracq/Orbeli+Yeghbayrner+++St/Arabkir/Yerevan/137098
15/07/2023,04/06/2024,Երևան,Ավան,2292720,6000,385,0,5955.0,https://myrealty.am/hy/vardzov-komercion-taracq-norakaruycum/Ashxabad+St/Avan/Yerevan/137362
30/06/2023,04/06/2024,Երևան,Արաբկիր,1719540,4500,190,0,9050.0,https://myrealty.am/hy/vardzov-komercion-taracq-norakaruycum/Adonts+St/Arabkir/Yerevan/136532
22/06/2023,09/07/2025,Երևան,Մալաթիա Սեբաստիա,պայմանական,negotiable,1000,0,,https://myrealty.am/hy/vardzov-komercion-taracq/Argavand+St/Malatia-Sebastia/Yerevan/136183
18/03/2023,31/05/2025,Երևան,Կենտրոն,պայմանական,negotiable,800,0,,https://myrealty.am/hy/vardzov-komercion-taracq-norakaruycum/Paronyan+St/Center/Yerevan/131082
04/12/2025,10/12/2025,Երևան,Կենտրոն,1600000,4190,145,0,11034.0,https://www.senyak.am/vardzov-spasarkman-taratsq-kentronum--wi3g
10/12/2025,,Երևան,Մալաթիա Սեբաստիա,180000,471,25,0,7200.0,https://www.senyak.am/vardzov-ofisayin-taratsq-bangladeshum--w8es
09/12/2025,,Երևան,Կենտրոն,1000000,2619,300,0,3333.0,https://www.senyak.am/vardzov-spasarkman-taratsq-kentronum--w863
26/11/2025,09/12/2025,Երևան,Կենտրոն,300000,785,39,0,7692.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--wxsv
25/11/2025,09/12/2025,Երևան,Կենտրոն,200000,523,52,0,3846.0,https://www.senyak.am/vardzov-norakaruyc-ofisayin-taratsq-kentronum--wxry
02/12/2025,09/12/2025,Երևան,Էրեբունի,200000,523,25,0,8000.0,https://www.senyak.am/vardzov-norakaruyc-arevtri-taratsq-erebunium--wiyh
19/11/2025,07/12/2025,Երևան,Կենտրոն,750000,1964,145,0,5172.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--wxqr
22/11/2025,09/12/2025,Երևան,Կենտրոն,300000,785,47,0,6382.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--wxzt
06/12/2025,,Երևան,Կենտրոն,850000,2226,154,0,5519.0,https://www.senyak.am/vardzov-norakaruyc-ofisayin-taratsq-kentronum--wiki
01/12/2025,06/12/2025,Երևան,Քանաքեռ Զեյթուն,496366,1300,235,0,2112.0,https://www.senyak.am/vardzov-ofisayin-taratsq-monumentum--wifv
08/12/2025,,Երևան,Կենտրոն,550000,1440,65,0,8461.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--w84u
08/12/2025,,Երևան,Կենտրոն,550000,1440,60,0,9166.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--w84y
19/11/2025,06/12/2025,Երևան,Արաբկիր,350000,916,100,0,3500.0,https://www.senyak.am/vardzov-ofisayin-taratsq-arabkirum--wxwa
22/11/2025,06/12/2025,Երևան,Կենտրոն,300000,785,39,0,7692.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--wxz5
06/12/2025,,Երևան,Կենտրոն,7200,18,480,0,15.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--wikw
02/12/2025,,Երևան,Կենտրոն,763640,2000,225,0,3393.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--wiyo
04/12/2025,,Երևան,Արաբկիր,200000,523,20,0,10000.0,https://www.senyak.am/vardzov-ofisayin-taratsq-arabkirum--wiup
17/11/2025,02/12/2025,Երևան,Կենտրոն,500000,1309,100,0,5000.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--w1ke
03/12/2025,,Երևան,Կենտրոն,350000,916,40,0,8750.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--wiur
30/11/2025,,Երևան,Դավթաշեն,800000,2095,90,0,8888.0,https://www.senyak.am/vardzov-norakaruyc-ofisayin-taratsq-davtashenum--wi16
20/11/2025,01/12/2025,Երևան,Արաբկիր,381820,1000,117,0,3263.0,https://www.senyak.am/vardzov-spasarkman-taratsq-arabkirum--wxid
26/11/2025,03/12/2025,Երևան,Կենտրոն,320000,838,90,0,3555.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--wxkv
03/12/2025,,Երևան,Կենտրոն,600000,1571,63,0,9523.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--wium
24/11/2025,01/12/2025,Երևան,Կենտրոն,200000,523,52,0,3846.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--wxuf
01/12/2025,,Երևան,Կենտրոն,3360000,8799,280,0,12000.0,https://www.senyak.am/vardzov-norakaruyc-ofisayin-taratsq-kentronum--wi89
02/12/2025,,Երևան,Կենտրոն,1500000,3928,150,0,10000.0,https://www.senyak.am/vardzov-norakaruyc-ofisayin-taratsq-kentronum--wicc
29/11/2025,,Երևան,Մալաթիա Սեբաստիա,150000,392,35,0,4285.0,https://www.senyak.am/vardzov-komercion-taratsq-bangladeshum--wie8
02/12/2025,,Երևան,Կենտրոն,1200000,3142,152,0,7894.0,https://www.senyak.am/vardzov-norakaruyc-ofisayin-taratsq-kentronum--wicf
18/11/2025,28/11/2025,Երևան,Կենտրոն,650000,1702,91,0,7142.0,https://www.senyak.am/vardzov-spasarkman-taratsq-kentronum--w1lx
26/11/2025,,Երևան,Աջափնյակ,170000,445,22,0,7727.0,https://www.senyak.am/vardzov-ofisayin-taratsq-shinararnerum--wxk6
27/11/2025,,Երևան,Կենտրոն,954550,2500,100,0,9545.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--wxto
24/11/2025,,Երևան,Կենտրոն,270000,707,56,0,4821.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--wxu0
26/11/2025,,Երևան,Կենտրոն,400000,1047,65,0,6153.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--wxk5
19/11/2025,,Երևան,Նոր Նորք,100000,261,36,0,2777.0,https://www.senyak.am/vardzov-ofisayin-taratsq-3-rd-masivum--wxg7
21/11/2025,,Երևան,Կենտրոն,1600000,4190,130,0,12307.0,https://www.senyak.am/vardzov-norakaruyc-ofisayin-taratsq-kentronum--wx85
18/11/2025,,Երևան,Կենտրոն,763640,2000,140,0,5454.0,https://www.senyak.am/ofisayin-taratsq-kentronum-140qm--w1lh
20/11/2025,01/12/2025,Երևան,Կենտրոն,858000,2247,65,0,13200.0,https://www.senyak.am/vardzov-norakaruyc-ofisayin-taratsq-kentronum--wx10
20/11/2025,01/12/2025,Երևան,Արաբկիր,2000000,5238,300,0,6666.0,https://www.senyak.am/vardzov-norakaruyc-ofisayin-taratsq-arabkirum--wx1n
20/11/2025,,Երևան,Կենտրոն,2200000,5761,200,0,11000.0,https://www.senyak.am/vardzov-norakaruyc-ofisayin-taratsq-kentronum--wxd5
09/09/2025,22/10/2025,Երևան,Կենտրոն,1845336,4832,225,0,8201.0,https://myrealty.am/hy/vardzov-komercion-taracq-norakaruycum/Argishti+St/Center/Yerevan/156625
04/07/2025,25/11/2025,Երևան,Կենտրոն,992732,2600,74,0,13415.0,https://myrealty.am/hy/vardzov-komercion-taracq/Leo+St/Center/Yerevan/157702
31/10/2025,06/12/2025,Երևան,Կենտրոն,4581840,12000,209,0,21922.0,https://myrealty.am/hy/vardzov-komercion-taracq/Saryan+St/Center/Yerevan/157533
18/09/2025,10/12/2025,Երևան,Շենգավիթ,954550,2500,302,0,3160.0,https://myrealty.am/hy/vardzov-komercion-taracq/Arshakunyats+Ave/Shengavit/Yerevan/157926
20/11/2025,04/12/2025,Երևան,Կենտրոն,1145460,3000,60,0,19091.0,https://myrealty.am/hy/vardzov-komercion-taracq-norakaruycum/Buzand+St/Center/Yerevan/157958
22/11/2025,05/12/2025,Երևան,Կենտրոն,400911,1050,40,0,10022.0,https://myrealty.am/hy/vardzov-komercion-taracq/Amiryan+St/Center/Yerevan/158144
19/11/2025,19/11/2025,Երևան,Արաբկիր,343638,900,100,0,3436.0,https://myrealty.am/hy/vardzov-komercion-taracq/Maro+Margaryan+street/Arabkir/Yerevan/157718
08/12/2025,08/12/2025,Երևան,Արաբկիր,1336370,3500,191,0,6996.0,https://myrealty.am/hy/vardzov-komercion-taracq-norakaruycum/Komitas+Ave/Arabkir/Yerevan/158168
22/08/2025,06/10/2025,Երևան,Կենտրոն,1336370,3500,235,0,5686.0,https://myrealty.am/hy/vardzov-komercion-taracq/E.+Qochar+St/Center/Yerevan/156376
08/04/2025,15/06/2025,Երևան,Կենտրոն,2290920,6000,110,0,20826.0,https://myrealty.am/hy/vardzov-komercion-taracq/Mashtots+Ave/Center/Yerevan/155186
08/03/2025,15/06/2025,Երևան,Կենտրոն,458184,1200,40,0,11454.0,https://myrealty.am/hy/vardzov-komercion-taracq-norakaruycum/Aram+St/Center/Yerevan/154928
27/01/2025,31/05/2025,Երևան,Կենտրոն,478420,1252,39,0,12267.0,https://myrealty.am/hy/vardzov-komercion-taracq/Abovyan+St/Center/Yerevan/154522
10/07/2025,09/12/2025,Երևան,Ավան,պայմանական,negotiable,2900,0,,https://myrealty.am/hy/vardzov-komercion-taracq-norakaruycum/Paruyr+Sevak++dis.+17+street/Avan/Yerevan/157738
30/07/2024,31/07/2024,Երևան,Աջափնյակ,381820,1000,76,0,5023.0,https://myrealty.am/hy/vardzov-komercion-taracq/Shinararner+St/Ajapnyak/Yerevan/152218
06/03/2024,08/12/2025,Երևան,Կենտրոն,պայմանական,negotiable,800,0,,https://myrealty.am/hy/vardzov-komercion-taracq-norakaruycum/Myasnikyan+Ave/Center/Yerevan/157360
25/11/2025,04/12/2025,Կոտայք,Ջրվեժ,պայմանական,negotiable,1000,0,,https://myrealty.am/hy/vardzov-komercion-taracq-norakaruycum/Jrvezh/Jrvejh/Kotayk/158119
02/10/2024,31/05/2025,Երևան,Կենտրոն,պայմանական,negotiable,535,0,,https://myrealty.am/hy/vardzov-komercion-taracq-norakaruycum/G.Lusavorich+St/Center/Yerevan/153218
03/02/2026,,Երևան,Կենտրոն,400000,1056,75,0,5333.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--wcvz
03/02/2026,,Երևան,Կենտրոն,250000,660,42,0,5952.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--wcki
14/01/2026,03/02/2026,Երևան,Կենտրոն,320000,845,43,0,7441.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--wy80
03/02/2026,,Երևան,Կենտրոն,400000,1056,75,0,5333.0,https://www.senyak.am/vardzov-komercion-taratsq-kentronum--wcvi
18/12/2025,03/02/2026,Երևան,Արաբկիր,1248852,3300,195,0,6404.0,https://www.senyak.am/vardzov-norakaruyc-ofisayin-taratsq-komitasum--w8km
14/01/2026,03/02/2026,Երևան,Քանաքեռ Զեյթուն,454128,1200,235,0,1932.0,https://www.senyak.am/vardzov-ofisayin-taratsq-monumentum--wy8c
03/02/2026,,Երևան,Կենտրոն,1200000,3170,80,0,15000.0,https://www.senyak.am/vardzov-arevtri-taratsq-kentronum--wcsk
19/01/2026,03/02/2026,Երևան,Կենտրոն,400000,1056,51,0,7843.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--wypj
20/01/2026,03/02/2026,Երևան,Կենտրոն,756880,2000,50,0,15137.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--wysi
22/01/2026,02/02/2026,Երևան,Քանաքեռ Զեյթուն,491972,1300,235,0,2093.0,https://www.senyak.am/vardzov-ofisayin-taratsq-monumentum--wytd
15/01/2026,02/02/2026,Երևան,Կենտրոն,320000,845,43,0,7441.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--wycq
02/02/2026,,Երևան,Կենտրոն,400000,1056,75,0,5333.0,https://www.senyak.am/vardzov-komercion-taratsq-kentronum--wcry
02/02/2026,,Երևան,Կենտրոն,300000,792,28,0,10714.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--wcr9
15/01/2026,01/02/2026,Երևան,Կենտրոն,600000,1585,180,0,3333.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--wyc8
14/01/2026,01/02/2026,Երևան,Կենտրոն,1500000,3963,100,0,15000.0,https://www.senyak.am/vardzov-ofisayin-taratsq-kentronum--wyx1
